Commit,Parents
9a361c5821508435b6aabd6640940341902719a1,"(['552e081a071ec46221b7773ec8e60483bdebc539'], datetime.datetime(2013, 9, 24, 21, 40, 53, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C25E90>))"
c6d09d8c0c1801d41f3d8450f9836115aca7d1a3,"(['114aa229ded91da16ac489c2d264ea4f458c63a7'], datetime.datetime(2013, 9, 25, 16, 3, 20, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C27A90>))"
77856140f471dde92b4544e6ce3ab77a4fb92104,"(['c6d09d8c0c1801d41f3d8450f9836115aca7d1a3', 'fb48b6cdc9d9314bc8af388a42a4a22755c72651'], datetime.datetime(2013, 9, 26, 3, 41, 9, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C242D0>))"
8f17d645273a30f829bf16f22d8a7c6a9710d627,"(['9a361c5821508435b6aabd6640940341902719a1'], datetime.datetime(2013, 9, 26, 20, 30, 14, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C25410>))"
8062d8c23925d4e78633a3799d64c2fa9621066f,"(['77856140f471dde92b4544e6ce3ab77a4fb92104', 'cf3d8b228695cfb6d1943460524f86973ace0bf1'], datetime.datetime(2013, 9, 26, 21, 49, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C26290>))"
46099ce7f1a1d5aab85d9408dc1454fcbe54f7e8,"(['8062d8c23925d4e78633a3799d64c2fa9621066f'], datetime.datetime(2013, 9, 27, 16, 5, 39, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C269D0>))"
6097044066ede69b8e243dd407f1a60f011092f2,"(['46099ce7f1a1d5aab85d9408dc1454fcbe54f7e8', '3caca924bc72fe4a0e5b1ea89adb098cc1eb7874'], datetime.datetime(2013, 9, 27, 16, 12, 33, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C2F310>))"
89c147d46f6bc4f8ca78308b76631ac97a79376b,"(['8f17d645273a30f829bf16f22d8a7c6a9710d627'], datetime.datetime(2013, 9, 27, 18, 32, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C26C50>))"
6331ff024cf38d30fceff9a42b217afd8780b7a5,"(['6097044066ede69b8e243dd407f1a60f011092f2', 'd2e73b27757fc72a21829e58bac1ce04029e7011'], datetime.datetime(2013, 9, 30, 18, 28, 7, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C351D0>))"
af1ac9a5e8d8d97a855940d853dd59ab4666f6e2,"(['89c147d46f6bc4f8ca78308b76631ac97a79376b'], datetime.datetime(2013, 10, 4, 17, 46, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C42C50>))"
eb2175db1a99348c80457e3ffda172cc461de8bc,"(['af1ac9a5e8d8d97a855940d853dd59ab4666f6e2'], datetime.datetime(2013, 10, 4, 22, 28, 23, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C41E90>))"
633b693517ec7882629074d78a55524392d88bd7,"(['eb2175db1a99348c80457e3ffda172cc461de8bc'], datetime.datetime(2013, 10, 6, 17, 6, 3, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C4E710>))"
b8f1cf31926dd20caea02f620d93688dad53caa8,"(['43c7a834dcc6a77d85b5991d584c6d28ddfa6537'], datetime.datetime(2013, 10, 7, 5, 30, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C4F710>))"
b60e18db743b8933d96384942046ea57e725855d,"(['633b693517ec7882629074d78a55524392d88bd7'], datetime.datetime(2013, 10, 7, 21, 26, 1, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C4C390>))"
54801ba4f96322fb98c52ea2184c86b061ea43c5,"(['b60e18db743b8933d96384942046ea57e725855d'], datetime.datetime(2013, 10, 8, 20, 1, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C557D0>))"
3fc8792b5c75fca9fc4f6cf4b95fb2927c62e624,"(['54801ba4f96322fb98c52ea2184c86b061ea43c5'], datetime.datetime(2013, 10, 9, 21, 30, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C569D0>))"
8111c3af6b06d6a814e235ad90af5860632d2c25,"(['3fc8792b5c75fca9fc4f6cf4b95fb2927c62e624'], datetime.datetime(2013, 10, 11, 19, 44, 20, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C57D50>))"
09e9e57a0bdc4ccc963af717d71c352030e6eed9,"(['8111c3af6b06d6a814e235ad90af5860632d2c25'], datetime.datetime(2013, 10, 11, 23, 13, 13, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C56250>))"
15d08c4778350a86d7bae0174aeb48f8d8f61cce,"(['09e9e57a0bdc4ccc963af717d71c352030e6eed9'], datetime.datetime(2013, 10, 14, 22, 19, 10, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C60250>))"
efe545b0c219eeba61ac5259aee4d518beb74316,"(['15d08c4778350a86d7bae0174aeb48f8d8f61cce'], datetime.datetime(2013, 10, 14, 22, 56, 11, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C70450>))"
af89caf9e4ff1b8113737d6b948bb43a42f1b715,"(['efe545b0c219eeba61ac5259aee4d518beb74316'], datetime.datetime(2013, 10, 15, 0, 19, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C70190>))"
2cf5084c322a0fc04bd58d2fda59660a84aa035b,"(['af89caf9e4ff1b8113737d6b948bb43a42f1b715'], datetime.datetime(2013, 10, 16, 18, 58, 38, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C71D50>))"
8da82eba1c84f828617a13a6f785a9b6cfc057a5,"(['2cf5084c322a0fc04bd58d2fda59660a84aa035b'], datetime.datetime(2013, 10, 16, 20, 23, 14, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C72050>))"
168b13333728f6e2776ddfb8cb01051bf6052a8c,"(['6331ff024cf38d30fceff9a42b217afd8780b7a5', '034039b917f424a59167e068b9e1d5fbe3212751'], datetime.datetime(2013, 10, 16, 21, 7, 28, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C72E50>))"
a6076adbefb7e0e5a9bf9dbafdc3ab957944e16b,"(['168b13333728f6e2776ddfb8cb01051bf6052a8c', 'dea1b2e84aed0d2e597036f070ae8830f579a498'], datetime.datetime(2013, 10, 16, 21, 12, 17, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C72F10>))"
3cc7a38a53c8ae27ef6b2397cddc5d14a378203a,"(['8da82eba1c84f828617a13a6f785a9b6cfc057a5'], datetime.datetime(2013, 10, 16, 22, 15, 33, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C624D0>))"
40c97caf1936edf8fbdee3874e70ef0ef2ddda7d,"(['3cc7a38a53c8ae27ef6b2397cddc5d14a378203a'], datetime.datetime(2013, 10, 16, 22, 15, 47, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C62FD0>))"
34f08944b7c8d58f531a3f3bf3d4ee4cd3fa643a,"(['40c97caf1936edf8fbdee3874e70ef0ef2ddda7d'], datetime.datetime(2013, 10, 17, 2, 14, 33, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C54250>))"
da1f4419e3cd01f1274565c1db84ae500b018274,"(['34f08944b7c8d58f531a3f3bf3d4ee4cd3fa643a', '76c49b6e952d0138d7d9a09f866024cce8d45e0d'], datetime.datetime(2013, 10, 17, 5, 32, 42, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C54510>))"
f8d5755a69d7b4f230adbbfd88ea73df7a83b4f0,"(['a6076adbefb7e0e5a9bf9dbafdc3ab957944e16b', 'f79cbb9ba68677c5935c1d6e66743942a44f658e'], datetime.datetime(2013, 10, 17, 18, 54, 53, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C54FD0>))"
dcb0b853332046f8bf5bb02b8ddbba5b3464fe8f,"(['da1f4419e3cd01f1274565c1db84ae500b018274'], datetime.datetime(2013, 10, 17, 20, 31, 13, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C54810>))"
1d96e3601312d771270567482cb0a051be786a21,"(['dcb0b853332046f8bf5bb02b8ddbba5b3464fe8f'], datetime.datetime(2013, 10, 18, 20, 20, 20, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C55590>))"
d61af9781086073152113d97106f708ea1cf6e8c,"(['1d96e3601312d771270567482cb0a051be786a21'], datetime.datetime(2013, 10, 18, 22, 15, 26, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C7E010>))"
62f95b003b591cb07076d53a4731e0430ef8e76c,"(['f8d5755a69d7b4f230adbbfd88ea73df7a83b4f0', '7fd914880024b59fe6b6fa5b742d73d5bf755256'], datetime.datetime(2013, 10, 21, 17, 11, 34, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C7D390>))"
f9c08d02ebe4a5477cf5d753f0d9d48fc6f9fa48,"(['d61af9781086073152113d97106f708ea1cf6e8c'], datetime.datetime(2013, 10, 21, 19, 29, 46, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C567D0>))"
69e5f90e9febf37d2cdd69c485729c448ac3cabc,"(['f9c08d02ebe4a5477cf5d753f0d9d48fc6f9fa48'], datetime.datetime(2013, 10, 21, 19, 42, 35, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C57C10>))"
12ed24af66538e852026a78602a6a7962cfec830,"(['62f95b003b591cb07076d53a4731e0430ef8e76c'], datetime.datetime(2013, 10, 21, 23, 48, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C54550>))"
40fec97bef8c5a111d2eff9e9cbd6ac01905e66d,"(['12ed24af66538e852026a78602a6a7962cfec830'], datetime.datetime(2013, 10, 22, 0, 19, 4, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C84750>))"
0ebab3a88a5f172a1180f4e88a91cf6194b273ca,"(['40fec97bef8c5a111d2eff9e9cbd6ac01905e66d'], datetime.datetime(2013, 10, 22, 2, 22, 17, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C545D0>))"
ef17685f796866ffbcda9f9a0844e65d918ad07c,"(['0ebab3a88a5f172a1180f4e88a91cf6194b273ca', 'd45ca49e3d0e267730392bd6ebc7a0d6a159425a'], datetime.datetime(2013, 10, 22, 17, 24, 52, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C54ED0>))"
b884af72c563403a7264b1a4b42ab58790af72f3,"(['ef17685f796866ffbcda9f9a0844e65d918ad07c'], datetime.datetime(2013, 10, 22, 23, 29, 40, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C854D0>))"
01f37e42f050207b7659bf74e2484cf8bdae2d89,"(['b884af72c563403a7264b1a4b42ab58790af72f3'], datetime.datetime(2013, 10, 23, 1, 28, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C55F90>))"
f794ef63b1e23952d26c883191b4a21c32c358ed,"(['01f37e42f050207b7659bf74e2484cf8bdae2d89', '116b459d2299f933ae028fbcb6d71d338d4d3e94'], datetime.datetime(2013, 10, 23, 2, 34, 44, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C86650>))"
b442fe92fbaeb6bd891b94c50d6086a46d4af4ac,"(['f794ef63b1e23952d26c883191b4a21c32c358ed', 'f09c52bb7c0d248e3b5981a705ad9ccd132e8441'], datetime.datetime(2013, 10, 23, 19, 0, 35, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C56850>))"
f39f8c57344ede533ca4363c98230f3a0c401a76,"(['b442fe92fbaeb6bd891b94c50d6086a46d4af4ac'], datetime.datetime(2013, 10, 23, 20, 28, 54, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C57190>))"
4004a42d53b1e21ba8eca4f73f81a8e78c1ff2f0,"(['69e5f90e9febf37d2cdd69c485729c448ac3cabc'], datetime.datetime(2013, 10, 24, 0, 8, 15, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C878D0>))"
222dbfe2ceea2cd21b58e23cfc560d5193d4c499,"(['4004a42d53b1e21ba8eca4f73f81a8e78c1ff2f0'], datetime.datetime(2013, 10, 24, 5, 40, 28, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C57A90>))"
1fcc24d56aa76a23eed3069caf5ceb263aaffb6d,"(['f39f8c57344ede533ca4363c98230f3a0c401a76', 'b3195f1283c4524c32e67640e965b70e96530fcc'], datetime.datetime(2013, 10, 24, 20, 33, 4, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C87F90>))"
e87b2a3684c58aa6bc90d51a839a5cc4bc03c25b,"(['222dbfe2ceea2cd21b58e23cfc560d5193d4c499', 'b3195f1283c4524c32e67640e965b70e96530fcc'], datetime.datetime(2013, 10, 24, 21, 38, 25, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C87FD0>))"
dc2ee20aec7b3fe1d13c846926ba1b0f02c5adef,"(['e87b2a3684c58aa6bc90d51a839a5cc4bc03c25b'], datetime.datetime(2013, 10, 25, 1, 56, 5, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C84310>))"
83609cd7fb7ac1ec0e91ce4aa0b17b74e4fcb439,"(['dc2ee20aec7b3fe1d13c846926ba1b0f02c5adef', '05f35518f19d48890770128727289582cca3457b'], datetime.datetime(2013, 10, 25, 1, 56, 56, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C84690>))"
ec01db59ce12746281938d8b0f331db72cd4c10a,"(['1fcc24d56aa76a23eed3069caf5ceb263aaffb6d'], datetime.datetime(2013, 10, 25, 17, 21, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C84250>))"
9043a92219149390d81f7443180ff62efc9b4c29,"(['ec01db59ce12746281938d8b0f331db72cd4c10a', '05f35518f19d48890770128727289582cca3457b'], datetime.datetime(2013, 10, 25, 17, 23, 11, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8CD50>))"
b9d561c548c26d0db4994e6c13c7ebf43705d794,"(['9043a92219149390d81f7443180ff62efc9b4c29'], datetime.datetime(2013, 10, 27, 18, 29, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8D890>))"
67b93d6e250df660385538c674e495975ce7d772,"(['b9d561c548c26d0db4994e6c13c7ebf43705d794', '7e820b9965d2bf693a2f0c0c59a7cb23aa6169b3'], datetime.datetime(2013, 10, 27, 18, 43, 58, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8DC90>))"
dc0b44a884700cda3665aa04b16d1e3474328e05,"(['67b93d6e250df660385538c674e495975ce7d772'], datetime.datetime(2013, 10, 28, 17, 29, 6, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C86190>))"
1b48f44feb339d94f4920fa5791705e8de34e28e,"(['84cec3c805867cf0c880c9ecb9fc220733032bc9', '83609cd7fb7ac1ec0e91ce4aa0b17b74e4fcb439'], datetime.datetime(2013, 10, 29, 0, 49, 20, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8C8D0>))"
16359ec2c702260256590359636d2ac018e76ce8,"(['dc0b44a884700cda3665aa04b16d1e3474328e05', '84cec3c805867cf0c880c9ecb9fc220733032bc9'], datetime.datetime(2013, 10, 29, 16, 44, 53, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8ED90>))"
c2495a7bff01df9660d50484cf3c15c1083a70d2,"(['16359ec2c702260256590359636d2ac018e76ce8', '1b48f44feb339d94f4920fa5791705e8de34e28e'], datetime.datetime(2013, 10, 29, 21, 4, 31, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C87250>))"
73cf16ce481d505f9c20aa56ab5fec1c6b455eea,"(['c2495a7bff01df9660d50484cf3c15c1083a70d2', '03510d00f48137fe4273c3e694e87fc0e660a706'], datetime.datetime(2013, 10, 29, 21, 5, 15, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8F210>))"
4eebf56ccf65a676d7a8c044f3b4f382babd99e6,"(['73cf16ce481d505f9c20aa56ab5fec1c6b455eea', '6aeaef92763a1ca8385585ccf0f430490e6c2506'], datetime.datetime(2013, 10, 30, 19, 28, 44, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8C450>))"
2af5083a35037fde1cfd34a8bfa6c8958cb65ff7,"(['4eebf56ccf65a676d7a8c044f3b4f382babd99e6'], datetime.datetime(2013, 10, 31, 2, 32, 25, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8D450>))"
a8910761592b2851212702d96b0648954418d6e5,"(['2af5083a35037fde1cfd34a8bfa6c8958cb65ff7', '9f4d4e27fb1760b352cc5b301cd65a50d2d43ff6'], datetime.datetime(2013, 10, 31, 18, 49, 54, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9D750>))"
cbdeba29bdbd5a8c7f6c9063b957de2826536bc5,"(['a8910761592b2851212702d96b0648954418d6e5'], datetime.datetime(2013, 11, 2, 5, 21, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9F650>))"
26a1fda51e325377734c90399850ff3aa44b5bc1,"(['cbdeba29bdbd5a8c7f6c9063b957de2826536bc5'], datetime.datetime(2013, 11, 3, 17, 49, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9F190>))"
7e46025f91e6771d0fd7bc2daa6cb1dbad14251d,"(['26a1fda51e325377734c90399850ff3aa44b5bc1', '7abf7e81512918d780e05070c29ee2ba8736f41e'], datetime.datetime(2013, 11, 3, 17, 51, 52, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8F390>))"
9660bfa84c900afd4824feb62d14256584edfb95,"(['7e46025f91e6771d0fd7bc2daa6cb1dbad14251d'], datetime.datetime(2013, 11, 4, 2, 13, 4, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8FA90>))"
0091606e2d802e7c59e29745963c50ec0ca54aac,"(['9660bfa84c900afd4824feb62d14256584edfb95'], datetime.datetime(2013, 11, 4, 16, 0, 12, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8F9D0>))"
1d357365b7f01ec783a8b2a10d270ad33267018e,"(['0091606e2d802e7c59e29745963c50ec0ca54aac'], datetime.datetime(2013, 11, 4, 21, 47, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C8F810>))"
d2b7b6589d30f50f86dbef25aeb322f817f037d8,"(['1d357365b7f01ec783a8b2a10d270ad33267018e'], datetime.datetime(2013, 11, 4, 22, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9EF10>))"
3e3fea7cd433a77ab2b92a5035ffc4bdea02c6cf,"(['d2b7b6589d30f50f86dbef25aeb322f817f037d8'], datetime.datetime(2013, 11, 6, 0, 25, 10, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA9710>))"
103fd6c6d8e7d008c99489c0ab87d7d48133e4ce,"(['3e3fea7cd433a77ab2b92a5035ffc4bdea02c6cf', '6990355e577ad19371cb656c250fb665ed14062f'], datetime.datetime(2013, 11, 6, 6, 14, 13, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA9E10>))"
fa5ba6d977520f1faaa97c55a50a22c98b3ee109,"(['103fd6c6d8e7d008c99489c0ab87d7d48133e4ce'], datetime.datetime(2013, 11, 6, 6, 50, 33, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CAA010>))"
75777f1626449e9f45e6e4b1daee644c955bbabc,"(['fa5ba6d977520f1faaa97c55a50a22c98b3ee109'], datetime.datetime(2013, 11, 7, 0, 13, 5, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA9F90>))"
a604e3b73bad8b699fe8952aa018bb115312e97e,"(['75777f1626449e9f45e6e4b1daee644c955bbabc'], datetime.datetime(2013, 11, 7, 17, 57, 30, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9F690>))"
2af29af098d9313721d1c1612a7fe9b7ec5999cb,"(['a604e3b73bad8b699fe8952aa018bb115312e97e', '87dc1b6553e6ef040e9dd7d6da9df79b97e52228'], datetime.datetime(2013, 11, 7, 17, 58, 22, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CAA890>))"
06d24efed0fef706a62b508cefc072578460f4c7,"(['2af29af098d9313721d1c1612a7fe9b7ec5999cb'], datetime.datetime(2013, 11, 8, 1, 1, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9D690>))"
6b0611ed24c26ec9428223ae43fc6186374e5148,"(['06d24efed0fef706a62b508cefc072578460f4c7', 'f79b3e6b17450e9d34c483046b7437b09dd72016'], datetime.datetime(2013, 11, 8, 1, 44, 24, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9FA50>))"
90d1b1b6a49c28d35c60c9ed6fd2f777faaebd81,"(['6b0611ed24c26ec9428223ae43fc6186374e5148'], datetime.datetime(2013, 11, 9, 0, 19, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB4910>))"
fccbb5072cea539ae25a7908ba240e544489f650,"(['90d1b1b6a49c28d35c60c9ed6fd2f777faaebd81', '37bc8e0c1446e4842fd846c083b48e3a19970daa'], datetime.datetime(2013, 11, 9, 1, 34, 22, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9CA90>))"
907fb15ee8c150e5ecc0560b7374441c57a84122,"(['fccbb5072cea539ae25a7908ba240e544489f650'], datetime.datetime(2013, 11, 10, 20, 59, 32, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB58D0>))"
bb5bd30df6361b9ae2b65673c571d5f298e591d5,"(['907fb15ee8c150e5ecc0560b7374441c57a84122', 'ec9ec0084eccdd45a8c3e37ef8121fb8bd44ecd0'], datetime.datetime(2013, 11, 10, 21, 1, 12, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB4E50>))"
a161ff8f09dfc80bca213858d43bb1690cced09d,"(['bb5bd30df6361b9ae2b65673c571d5f298e591d5'], datetime.datetime(2013, 11, 11, 6, 40, 6, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05C9DD50>))"
26f2bd67f2979b16af3593beb412103d254599c4,"(['a161ff8f09dfc80bca213858d43bb1690cced09d'], datetime.datetime(2013, 11, 12, 0, 48, 55, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB6AD0>))"
ec5eebc450c54171ac783a20a030a637de1722de,"(['26f2bd67f2979b16af3593beb412103d254599c4', 'f10642a8fd9b75385f7814d84557564d9944a2e9'], datetime.datetime(2013, 11, 12, 1, 16, 10, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB6850>))"
e5b3171c3ba07e18d07df2765ded907e28c1b252,"(['ec5eebc450c54171ac783a20a030a637de1722de'], datetime.datetime(2013, 11, 12, 2, 36, 24, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB6B50>))"
ba98e8f737a7f4865e6c33753dc7705798f52bf3,"(['e5b3171c3ba07e18d07df2765ded907e28c1b252', '9d06631719466679135840d50e55ad62332b3866'], datetime.datetime(2013, 11, 13, 1, 14, 37, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB4150>))"
46cbce9af1272ce0eb6e300f96a1a8d4b08e23e3,"(['ba98e8f737a7f4865e6c33753dc7705798f52bf3'], datetime.datetime(2013, 11, 13, 2, 0, 41, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CBC390>))"
d06a782c1e4243e36b486f66e66cdcc91ec6e275,"(['46cbce9af1272ce0eb6e300f96a1a8d4b08e23e3'], datetime.datetime(2013, 11, 13, 2, 59, 46, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB49D0>))"
bf9f8511facf1b190e69094d809869fd1da8a913,"(['d06a782c1e4243e36b486f66e66cdcc91ec6e275', '744506f34d29fb5f3ccc8d3e7e623599d1a6d923'], datetime.datetime(2013, 11, 13, 17, 15, 36, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CB5150>))"
3c591aa442d342bdd4a0c4abe9a43c64d8ef3e65,"(['744506f34d29fb5f3ccc8d3e7e623599d1a6d923'], datetime.datetime(2013, 11, 13, 18, 18, 37, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CBD7D0>))"
ea1c5ea0866fe6cccbae851e3eb8b9fd564258bf,"(['bf9f8511facf1b190e69094d809869fd1da8a913'], datetime.datetime(2013, 11, 14, 18, 16, 2, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA8090>))"
132a8ff7c710dfffd4ea18a3f365726784050ade,"(['ea1c5ea0866fe6cccbae851e3eb8b9fd564258bf', '1da81363fac49152ef34d2fcc536935bda0ba990'], datetime.datetime(2013, 11, 14, 23, 56, 56, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA9590>))"
cd768489f373ca101a0bfd285ec9b8695087fc42,"(['132a8ff7c710dfffd4ea18a3f365726784050ade'], datetime.datetime(2013, 11, 15, 5, 21, 58, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA9BD0>))"
fef8f49c5885ba05dcd73e8a02de7c2be5ec3f0e,"(['a2200a64175867a1c66cf8338f536ccaaaa36508'], datetime.datetime(2013, 11, 16, 1, 0, 42, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CAA0D0>))"
bd5ab41a90b6f602ab02f784e8e75fd3135cc1b5,"(['cd768489f373ca101a0bfd285ec9b8695087fc42', 'e3d7ef36ef7dd31b295b1f1d86a1bfa7887ca771'], datetime.datetime(2013, 11, 18, 19, 22, 42, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CA9A90>))"
3c9cbc689339be5fd0f4519627c1e0bc1b09d6e1,"(['bd5ab41a90b6f602ab02f784e8e75fd3135cc1b5', 'b96cc8fdbf016afe7c87903fa5b96e61302588e0'], datetime.datetime(2013, 11, 19, 17, 26, 23, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CCBA50>))"
59393e016284bf757c166c8e0e5544b8850e07c6,"(['3c9cbc689339be5fd0f4519627c1e0bc1b09d6e1', '8caae1d5a65bf082eef9bd03a50fd5025c290406'], datetime.datetime(2013, 11, 20, 5, 31, 2, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CD5F90>))"
2d9692a36dc3922d3411bff1af02e2f275addd92,"(['59393e016284bf757c166c8e0e5544b8850e07c6'], datetime.datetime(2013, 11, 20, 17, 13, 35, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CD5110>))"
75747754d2214b8cf08d42194b4ea03968eb6b87,"(['2d9692a36dc3922d3411bff1af02e2f275addd92', 'c131ae39fcc704707e432824b548d1243861c446'], datetime.datetime(2013, 11, 20, 18, 37, 22, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CD5C90>))"
3cae2ba63fe6f0765d860677a9bd9f1ea158c1c3,"(['916ab9286b6006571649d21c74d9ae70273a3ddc'], datetime.datetime(2013, 11, 20, 21, 51, 58, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CD70D0>))"
16f7fb80d9c844676a33243bc0cad390655a01b0,"(['75747754d2214b8cf08d42194b4ea03968eb6b87', '0a5b0499f38e24574a34fe915be8b60343536228'], datetime.datetime(2013, 11, 21, 20, 6, 9, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CD4390>))"
b33ff7b5f267d8d5657d303e61ebeca8292ecf6f,"(['16f7fb80d9c844676a33243bc0cad390655a01b0'], datetime.datetime(2013, 11, 21, 22, 7, 46, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CDD2D0>))"
97acde2d33967f7f870f7dfe96c6b558e6fe324b,"(['b33ff7b5f267d8d5657d303e61ebeca8292ecf6f'], datetime.datetime(2013, 11, 22, 20, 7, 10, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CDD5D0>))"
f48ea1b5167eca4992c3552d5ce408463c1f88cd,"(['97acde2d33967f7f870f7dfe96c6b558e6fe324b', '4ef442582555a33a58ca03cd643f3dd46dcc8e61'], datetime.datetime(2013, 11, 22, 20, 51, 6, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05CDC4D0>))"
